,Unnamed: 0_x,doi,fk_idx,cole_idx,date,Unnamed: 0_y,subject,"doi,subject",period,Discipline
38267,6,s42256-023-00767-6,15.4,29.09,2023-12-18 00:00:00+00:00,20,Statistical physics,,After,Physical sciences
38269,7,s42256-023-00762-x,17.6,28.58,2023-12-11 00:00:00+00:00,22,Materials science,,After,Physical sciences
38270,7,s42256-023-00762-x,17.6,28.58,2023-12-11 00:00:00+00:00,23,Mechanical engineering,,After,Physical sciences
38272,8,s42256-023-00764-9,17.3,29.22,2023-12-05 00:00:00+00:00,25,Computational chemistry,,After,Physical sciences
38275,9,s42255-023-00921-9,16.3,28.41,2023-11-27 00:00:00+00:00,28,Physiology,,After,Biological sciences
38285,12,s42255-023-00924-6,18.5,31.13,2023-11-20 00:00:00+00:00,38,Neurophysiology,,After,Biological sciences
38293,16,s42256-023-00757-8,16.3,24.24,2023-11-16 00:00:00+00:00,46,Computational biology and bioinformatics,,After,Biological sciences
38294,16,s42256-023-00757-8,16.3,24.24,2023-11-16 00:00:00+00:00,47,Scientific community,,After,Scientific community and society
38302,19,s43018-023-00668-y,16.9,28.92,2023-11-23 00:00:00+00:00,55,Cancer,,After,Biological sciences
38303,19,s43018-023-00668-y,16.9,28.92,2023-11-23 00:00:00+00:00,56,Cancer immunotherapy,,After,Biological sciences
38304,19,s43018-023-00668-y,16.9,28.92,2023-11-23 00:00:00+00:00,57,Tumour immunology,,After,Biological sciences
38312,22,s42255-023-00919-3,16.7,27.36,2023-11-13 00:00:00+00:00,65,Cancer metabolism,,After,Biological sciences
38313,22,s42255-023-00919-3,16.7,27.36,2023-11-13 00:00:00+00:00,66,Cell biology,,After,Biological sciences
38318,24,s42256-023-00771-w,16.2,24.06,2023-12-18 00:00:00+00:00,71,Neuroscience,,After,Biological sciences
38325,28,s42255-023-00916-6,17.7,29.91,2023-11-16 00:00:00+00:00,78,Cell biology,,After,Biological sciences
38333,0,s42254-023-00573-4,15.3,17.58,2023-03-16 00:00:00+00:00,0,Energy and society,,After,Scientific community and society
38335,2,s42255-023-00778-y,17.8,26.45,2023-04-26 00:00:00+00:00,2,Cardiovascular diseases,,After,Health sciences
38341,4,s42255-023-00746-6,16.5,26.85,2023-02-16 00:00:00+00:00,8,Biochemistry,,After,Biological sciences
38351,8,s42256-023-00633-5,18.2,28.59,2023-04-06 00:00:00+00:00,18,Cancer models,,After,Biological sciences
38360,11,s42254-023-00564-5,16.2,25.28,2023-03-03 00:00:00+00:00,27,Condensed-matter physics,,After,Physical sciences
38364,13,s42256-023-00618-4,17.9,27.37,2023-03-23 00:00:00+00:00,31,Astronomy and planetary science,,After,Physical sciences
38367,13,s42256-023-00618-4,17.9,27.37,2023-03-23 00:00:00+00:00,34,Scientific community,,After,Scientific community and society
38369,14,s42256-023-00623-7,18.5,27.25,2023-03-13 00:00:00+00:00,36,Science,,After,Physical sciences
38371,14,s42256-023-00623-7,18.5,27.25,2023-03-13 00:00:00+00:00,38,Scientific community,,After,Scientific community and society
38372,15,s42256-023-00617-5,18.0,29.57,2023-03-23 00:00:00+00:00,39,Astronomy and planetary science,,After,Physical sciences
38374,15,s42256-023-00617-5,18.0,29.57,2023-03-23 00:00:00+00:00,41,Medical research,,After,Health sciences
38376,16,s42256-023-00651-3,16.5,23.08,2023-04-28 00:00:00+00:00,43,Medical research,,After,Health sciences
38378,17,s42255-022-00721-7,15.1,14.16,2023-01-06 00:00:00+00:00,45,Developmental biology,,After,Biological sciences
38383,19,s42254-023-00569-0,16.0,21.92,2023-04-17 00:00:00+00:00,50,Particle physics,,After,Physical sciences
38387,20,s42256-022-00596-z,17.5,29.68,2023-01-25 00:00:00+00:00,54,Scientific community,,After,Scientific community and society
38389,21,s42254-022-00550-3,20.0,35.02,2023-01-18 00:00:00+00:00,56,Chemical physics,,After,Physical sciences
38390,21,s42254-022-00550-3,20.0,35.02,2023-01-18 00:00:00+00:00,57,Geochemistry,,After,Physical sciences
38395,0,s41531-023-00599-6,17.3,30.6,2023-12-07 00:00:00+00:00,1,Risk factors,,After,Health sciences
38396,1,s41572-023-00474-x,21.4,35.09,2023-11-16 00:00:00+00:00,2,Skin diseases,,After,Health sciences
38401,4,s41524-023-01165-7,14.5,24.35,2023-11-25 00:00:00+00:00,9,Applied physics,,After,Physical sciences
38403,5,s41524-023-01168-4,17.4,30.9,2023-11-25 00:00:00+00:00,13,Applied physics,,After,Physical sciences
38407,7,s41378-023-00619-8,17.6,29.28,2023-11-24 00:00:00+00:00,17,Electrical and electronic engineering,,After,Physical sciences
38409,8,s41420-023-01720-7,17.9,25.76,2023-11-25 00:00:00+00:00,21,Oral cancer detection,,After,Biological sciences
38412,10,s41477-023-01421-0,14.9,26.49,2023-05-15 00:00:00+00:00,26,Plant molecular biology,,After,Biological sciences
38413,10,s41477-023-01421-0,14.9,26.49,2023-05-15 00:00:00+00:00,27,Plant sciences,,After,Biological sciences
38415,11,s41540-023-00321-5,17.5,30.49,2023-11-23 00:00:00+00:00,29,Biomarkers,,After,Health sciences
38425,15,s41477-023-01354-8,16.2,28.0,2023-02-20 00:00:00+00:00,45,Plant evolution,,After,Biological sciences
38427,16,s41420-023-01745-y,16.4,53.36,2023-12-18 00:00:00+00:00,47,Cancer therapeutic resistance,,After,Biological sciences
38429,17,s41531-023-00603-z,18.8,28.37,2023-12-05 00:00:00+00:00,51,Risk factors,,After,Health sciences
38434,21,s41514-023-00124-2,16.8,27.25,2023-11-21 00:00:00+00:00,65,Biomarkers,,After,Health sciences
38436,0,s41578-023-00565-x,21.3,37.74,2023-05-12 00:00:00+00:00,0,Biomedical engineering,,After,Physical sciences
38442,2,s41564-022-01275-w,16.3,27.48,2023-01-05 00:00:00+00:00,6,Phylogenetics,,After,Biological sciences
38447,5,s41564-023-01332-y,17.4,27.03,2023-02-16 00:00:00+00:00,11,Bacterial physiology,,After,Biological sciences
38450,6,s41392-023-01612-3,16.1,26.78,2023-09-21 00:00:00+00:00,14,Lung cancer,,After,Biological sciences
38463,12,s41539-023-00191-w,15.1,27.48,2023-09-18 00:00:00+00:00,27,Society,,After,Scientific community and society
38466,14,s41392-023-01622-1,16.6,26.78,2023-09-21 00:00:00+00:00,30,Gastrointestinal cancer,,After,Biological sciences
38467,14,s41392-023-01622-1,16.6,26.78,2023-09-21 00:00:00+00:00,31,Tumour immunology,,After,Biological sciences
38470,16,s41392-023-01578-2,17.1,27.59,2023-09-18 00:00:00+00:00,34,Molecular neuroscience,,After,Biological sciences
38474,18,s41392-023-01601-6,15.0,26.72,2023-09-22 00:00:00+00:00,38,Diseases of the nervous system,,After,Health sciences
38476,19,s41560-023-01210-1,18.7,25.63,2023-02-10 00:00:00+00:00,40,Mechanical engineering,,After,Physical sciences
38483,23,s41539-023-00192-9,15.1,25.16,2023-09-20 00:00:00+00:00,47,Psychology,,After,Biological sciences
38501,30,s41564-023-01417-8,18.4,23.04,2023-06-30 00:00:00+00:00,65,Bacterial physiology,,After,Biological sciences
38502,31,s41578-023-00585-7,17.1,29.73,2023-08-24 00:00:00+00:00,66,Electrical and electronic engineering,,After,Physical sciences
38505,0,s41893-023-01144-2,18.1,27.61,2023-06-12 00:00:00+00:00,0,Ecology,,After,Biological sciences
38507,0,s41893-023-01144-2,18.1,27.61,2023-06-12 00:00:00+00:00,2,Tropical ecology,,After,Biological sciences
38513,3,s41893-023-01171-z,19.8,57.93,2023-06-16 00:00:00+00:00,8,Climate-change ecology,,After,Biological sciences
38516,4,s42003-023-05427-4,16.3,28.41,2023-10-20 00:00:00+00:00,11,Evolutionary genetics,,After,Biological sciences
38526,7,s42003-023-05410-z,17.8,29.28,2023-10-19 00:00:00+00:00,21,Biogeography,,After,Scientific community and society
38527,7,s42003-023-05410-z,17.8,29.28,2023-10-19 00:00:00+00:00,22,Forest ecology,,After,Biological sciences
38531,9,s42003-023-05434-5,15.5,25.22,2023-10-21 00:00:00+00:00,26,Ecological genetics,,After,Biological sciences
38533,9,s42003-023-05434-5,15.5,25.22,2023-10-21 00:00:00+00:00,28,Urban ecology,,After,Biological sciences
38534,10,s42005-023-01432-5,15.8,27.99,2023-10-21 00:00:00+00:00,29,Biological physics,,After,Physical sciences
38535,10,s42005-023-01432-5,15.8,27.99,2023-10-21 00:00:00+00:00,30,Computational biophysics,,After,Physical sciences
38539,12,s42003-023-05425-6,17.2,26.09,2023-10-19 00:00:00+00:00,34,Drug discovery,,After,Biological sciences
38545,15,s42003-023-05428-3,15.9,28.81,2023-10-18 00:00:00+00:00,40,Molecular neuroscience,,After,Biological sciences
38546,15,s42003-023-05428-3,15.9,28.81,2023-10-18 00:00:00+00:00,41,Neuroscience,,After,Biological sciences
38553,19,s42005-023-01426-3,16.9,30.37,2023-10-20 00:00:00+00:00,48,Optical physics,,After,Physical sciences
38554,19,s42005-023-01426-3,16.9,30.37,2023-10-20 00:00:00+00:00,49,Theoretical physics,,After,Physical sciences
38559,21,s42003-023-05317-9,16.3,31.07,2023-10-18 00:00:00+00:00,54,Molecular biology,,After,Biological sciences
38561,22,s42005-023-01414-7,15.8,26.56,2023-10-20 00:00:00+00:00,56,Chemical physics,,After,Physical sciences
38570,25,s42005-023-01429-0,16.1,27.12,2023-10-21 00:00:00+00:00,65,Biological physics,,After,Physical sciences
38574,27,s42003-023-05438-1,16.8,28.47,2023-10-18 00:00:00+00:00,69,CNS cancer,,After,Biological sciences
38576,28,s42003-023-05350-8,16.2,27.25,2023-10-18 00:00:00+00:00,71,Molecular evolution,,After,Biological sciences
38578,29,s42003-023-05414-9,16.2,28.58,2023-10-20 00:00:00+00:00,73,Cell biology,,After,Biological sciences
38579,29,s42003-023-05414-9,16.2,28.58,2023-10-20 00:00:00+00:00,74,Microbiology,,After,Biological sciences
38585,0,s42255-022-00730-6,17.8,28.23,2023-01-30 00:00:00+00:00,3,Tumour immunology,,After,Biological sciences
38586,1,s42256-022-00584-3,15.9,27.7,2023-01-16 00:00:00+00:00,4,Biomedical engineering,,After,Physical sciences
38590,1,s42256-022-00584-3,15.9,27.7,2023-01-16 00:00:00+00:00,8,Optics and photonics,,After,Physical sciences
38594,3,s42256-022-00599-w,17.3,30.26,2023-01-25 00:00:00+00:00,12,Computational neuroscience,,After,Biological sciences
38603,5,s42255-022-00710-w,22.1,38.85,2023-01-02 00:00:00+00:00,21,Cancer metabolism,,After,Biological sciences
38620,9,s42256-022-00593-2,17.3,29.04,2023-01-23 00:00:00+00:00,38,Health care,,After,Health sciences
38621,9,s42256-022-00593-2,17.3,29.04,2023-01-23 00:00:00+00:00,39,Psychology,,After,Biological sciences
38622,10,s42255-022-00716-4,17.6,28.58,2023-01-16 00:00:00+00:00,40,Cancer microenvironment,,After,Biological sciences
38629,12,s42254-023-00608-w,17.8,17.06,2023-06-26 00:00:00+00:00,47,Statistical physics,,After,Physical sciences
38633,14,s42255-023-00865-0,17.9,17.06,2023-10-02 00:00:00+00:00,51,Metabolic diseases,,After,Health sciences
38637,17,s42255-023-00874-z,20.8,36.29,2023-08-28 00:00:00+00:00,55,Metabolic diseases,,After,Health sciences
38647,21,s42255-023-00771-5,18.4,32.4,2023-04-03 00:00:00+00:00,65,Cancer metabolism,,After,Biological sciences
38650,22,s42255-023-00781-3,17.4,23.72,2023-04-06 00:00:00+00:00,68,Cancer,,After,Biological sciences
38651,22,s42255-023-00781-3,17.4,23.72,2023-04-06 00:00:00+00:00,69,Cell biology,,After,Biological sciences
38654,23,s42256-023-00635-3,17.8,30.32,2023-04-03 00:00:00+00:00,72,Cancer microenvironment,,After,Biological sciences
38663,26,s42254-023-00556-5,16.8,29.87,2023-01-11 00:00:00+00:00,81,Statistical physics,,After,Physical sciences
38676,31,s42255-023-00875-y,16.9,25.58,2023-08-28 00:00:00+00:00,94,Biochemistry,,After,Biological sciences
38688,2,s42005-023-01488-3,19.8,60.37,2023-12-20 00:00:00+00:00,7,Atomic and molecular physics,,After,Physical sciences
38689,2,s42005-023-01488-3,19.8,60.37,2023-12-20 00:00:00+00:00,8,Chemical physics,,After,Physical sciences
38693,4,s41612-023-00476-2,15.5,23.48,2023-09-19 00:00:00+00:00,12,Ocean sciences,,After,Earth and environmental sciences
38710,10,s41929-023-00934-3,17.0,29.79,2023-03-16 00:00:00+00:00,31,Structural biology,,After,Biological sciences
38711,11,s41893-023-01076-x,17.6,27.14,2023-03-02 00:00:00+00:00,32,Agriculture,,After,Scientific community and society
38717,12,s41893-023-01083-y,16.2,27.59,2023-03-13 00:00:00+00:00,38,Civil engineering,,After,Physical sciences
38718,12,s41893-023-01083-y,16.2,27.59,2023-03-13 00:00:00+00:00,39,Geochemistry,,After,Physical sciences
38719,13,s41893-023-01081-0,15.4,24.87,2023-03-06 00:00:00+00:00,40,Ecology,,After,Biological sciences
38720,13,s41893-023-01081-0,15.4,24.87,2023-03-06 00:00:00+00:00,41,Environmental sciences,,After,Earth and environmental sciences
38721,13,s41893-023-01081-0,15.4,24.87,2023-03-06 00:00:00+00:00,42,Geography,,After,Scientific community and society
38723,13,s41893-023-01081-0,15.4,24.87,2023-03-06 00:00:00+00:00,44,Hydrology,,After,Earth and environmental sciences
38724,14,s41893-023-01093-w,16.6,27.65,2023-03-23 00:00:00+00:00,45,Agriculture,,After,Scientific community and society
38740,20,s41929-023-00957-w,15.8,28.11,2023-05-15 00:00:00+00:00,65,Metabolic engineering,,After,Physical sciences
38741,21,s42003-023-05573-9,16.1,28.05,2023-11-24 00:00:00+00:00,66,Ecosystem ecology,,After,Biological sciences
38742,21,s42003-023-05573-9,16.1,28.05,2023-11-24 00:00:00+00:00,67,Freshwater ecology,,After,Biological sciences
38753,26,s42003-023-05463-0,18.7,28.99,2023-11-25 00:00:00+00:00,78,Heart stem cells,,After,Biological sciences
38755,27,s42003-023-05583-7,15.6,25.16,2023-11-25 00:00:00+00:00,80,Agriculture,,After,Scientific community and society
38757,27,s42003-023-05583-7,15.6,25.16,2023-11-25 00:00:00+00:00,82,Tissue engineering,,After,Physical sciences
38758,0,s41559-023-02170-1,19.7,38.67,2023-09-14 00:00:00+00:00,0,Evolutionary genetics,,After,Biological sciences
38759,0,s41559-023-02170-1,19.7,38.67,2023-09-14 00:00:00+00:00,1,Molecular evolution,,After,Biological sciences
38764,2,s41550-023-02071-0,16.7,26.67,2023-09-14 00:00:00+00:00,6,Laboratory astrophysics,,After,Physical sciences
38765,2,s41550-023-02071-0,16.7,26.67,2023-09-14 00:00:00+00:00,7,Physical chemistry,,After,Physical sciences
38767,3,s41550-023-02055-0,15.8,26.32,2023-09-14 00:00:00+00:00,9,Magnetospheric physics,,After,Physical sciences
38768,4,s41551-023-01121-2,18.3,32.47,2023-11-09 00:00:00+00:00,10,Biophysics,,After,Biological sciences
38769,4,s41551-023-01121-2,18.3,32.47,2023-11-09 00:00:00+00:00,11,Engineering,,After,Physical sciences
38770,5,s41550-023-02081-y,16.2,28.06,2023-09-14 00:00:00+00:00,12,Physical chemistry,,After,Physical sciences
38771,5,s41550-023-02081-y,16.2,28.06,2023-09-14 00:00:00+00:00,13,Planetary science,,After,Earth and environmental sciences
38772,5,s41550-023-02081-y,16.2,28.06,2023-09-14 00:00:00+00:00,14,Plasma physics,,After,Physical sciences
38773,6,s41559-023-02252-0,18.1,28.24,2023-11-09 00:00:00+00:00,15,Evolutionary genetics,,After,Biological sciences
38774,6,s41559-023-02252-0,18.1,28.24,2023-11-09 00:00:00+00:00,16,Experimental evolution,,After,Biological sciences
38776,7,s41562-023-01677-8,17.8,31.02,2023-09-14 00:00:00+00:00,18,Science,,After,Physical sciences
38778,8,s41559-023-02151-4,16.6,27.54,2023-08-14 00:00:00+00:00,20,Palaeoecology,,After,Biological sciences
38786,10,s41559-023-02143-4,19.8,33.23,2023-08-17 00:00:00+00:00,28,Population genetics,,After,Biological sciences
38790,12,s41559-023-02158-x,16.3,30.71,2023-08-17 00:00:00+00:00,32,Community ecology,,After,Biological sciences
38792,12,s41559-023-02158-x,16.3,30.71,2023-08-17 00:00:00+00:00,34,Theoretical ecology,,After,Biological sciences
38793,13,s41551-023-01061-x,17.5,26.9,2023-07-06 00:00:00+00:00,35,Biomedical engineering,,After,Physical sciences
38795,14,s41550-023-02079-6,17.5,27.14,2023-11-16 00:00:00+00:00,37,Astronomy and astrophysics,,After,Physical sciences
38797,14,s41550-023-02079-6,17.5,27.14,2023-11-16 00:00:00+00:00,39,Culture,,After,Scientific community and society
38802,16,s41562-023-01741-3,19.4,35.55,2023-11-20 00:00:00+00:00,44,Science,,After,Physical sciences
38811,19,s41562-023-01723-5,21.2,37.35,2023-11-20 00:00:00+00:00,53,Science,,After,Physical sciences
38824,25,s41550-023-02094-7,18.6,56.48,2023-09-12 00:00:00+00:00,66,Computational astrophysics,,After,Physical sciences
38826,25,s41550-023-02094-7,18.6,56.48,2023-09-12 00:00:00+00:00,68,Stellar evolution,,After,Biological sciences
38829,26,s41550-023-02073-y,15.8,30.02,2023-09-07 00:00:00+00:00,71,High-energy astrophysics,,After,Physical sciences
38832,27,s41559-023-02218-2,17.8,34.79,2023-11-06 00:00:00+00:00,74,Climate-change ecology,,After,Biological sciences
38835,28,s41559-023-02166-x,18.4,31.82,2023-09-04 00:00:00+00:00,77,Macroecology,,After,Biological sciences
38836,28,s41559-023-02166-x,18.4,31.82,2023-09-04 00:00:00+00:00,78,Urban ecology,,After,Biological sciences
38837,29,s41550-023-02089-4,14.4,13.58,2023-09-15 00:00:00+00:00,79,Atmospheric chemistry,,After,Physical sciences
38842,31,s41550-023-02070-1,15.8,28.92,2023-09-04 00:00:00+00:00,84,Astronomy and astrophysics,,After,Physical sciences
38843,31,s41550-023-02070-1,15.8,28.92,2023-09-04 00:00:00+00:00,85,Astronomy and planetary science,,After,Physical sciences
38845,0,s41550-023-02088-5,16.1,26.78,2023-10-05 00:00:00+00:00,1,High-energy astrophysics,,After,Physical sciences
38848,2,s41559-023-02187-6,18.3,28.64,2023-09-14 00:00:00+00:00,4,Ecosystem ecology,,After,Biological sciences
38850,3,s41559-023-02194-7,16.8,26.9,2023-09-14 00:00:00+00:00,6,Climate-change ecology,,After,Biological sciences
38851,3,s41559-023-02194-7,16.8,26.9,2023-09-14 00:00:00+00:00,7,Ecology,,After,Biological sciences
38852,3,s41559-023-02194-7,16.8,26.9,2023-09-14 00:00:00+00:00,8,Ecosystem ecology,,After,Biological sciences
38857,5,s41559-023-02191-w,17.7,26.62,2023-09-14 00:00:00+00:00,13,Behavioural ecology,,After,Biological sciences
38858,5,s41559-023-02191-w,17.7,26.62,2023-09-14 00:00:00+00:00,14,Climate-change ecology,,After,Biological sciences
38860,5,s41559-023-02191-w,17.7,26.62,2023-09-14 00:00:00+00:00,16,Evolutionary ecology,,After,Biological sciences
38866,8,s41562-023-01705-7,15.8,27.88,2023-10-02 00:00:00+00:00,22,Science,,After,Physical sciences
38870,10,s41559-023-02173-y,16.7,28.06,2023-09-04 00:00:00+00:00,26,Ecology,,After,Biological sciences
38871,10,s41559-023-02173-y,16.7,28.06,2023-09-04 00:00:00+00:00,27,Macroecology,,After,Biological sciences
38872,11,s41559-023-02192-9,18.0,26.85,2023-09-07 00:00:00+00:00,28,Evolutionary genetics,,After,Biological sciences
38873,11,s41559-023-02192-9,18.0,26.85,2023-09-07 00:00:00+00:00,29,Viral evolution,,After,Biological sciences
38878,12,s41562-023-01688-5,18.6,27.95,2023-09-07 00:00:00+00:00,34,Urban ecology,,After,Biological sciences
38881,14,s41551-023-01086-2,16.5,28.23,2023-09-07 00:00:00+00:00,37,Applied immunology,,After,Biological sciences
38883,15,s41559-023-02186-7,17.7,30.44,2023-09-04 00:00:00+00:00,39,Computational biology and bioinformatics,,After,Biological sciences
38884,15,s41559-023-02186-7,17.7,30.44,2023-09-04 00:00:00+00:00,40,Molecular evolution,,After,Biological sciences
38885,15,s41559-023-02186-7,17.7,30.44,2023-09-04 00:00:00+00:00,41,Neuroscience,,After,Biological sciences
38890,18,s41551-023-01152-9,21.2,55.16,2023-11-07 00:00:00+00:00,46,Biomedical engineering,,After,Physical sciences
38894,21,s41551-023-01095-1,19.3,30.33,2023-09-28 00:00:00+00:00,50,Biomedical engineering,,After,Physical sciences
38895,21,s41551-023-01095-1,19.3,30.33,2023-09-28 00:00:00+00:00,51,Health care,,After,Health sciences
38898,23,s41559-023-02207-5,16.2,28.81,2023-09-28 00:00:00+00:00,54,Microbial ecology,,After,Biological sciences
38906,26,s41562-023-01694-7,15.8,27.76,2023-08-31 00:00:00+00:00,62,Risk factors,,After,Health sciences
